# frequency/[Hz] Re(h)/[1/Hz] Im(h)/[1/Hz]
1.225000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.250000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.275000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.300000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.325000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.350000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.375000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.400000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.425000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.450000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.475000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.500000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.525000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.550000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.575000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.600000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.625000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.650000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.675000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.700000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.725000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.750000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.775000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.800000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.825000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.850000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.875000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.900000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.925000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.950000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.975000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.000000000000000000e+01 4.344495552274696896e-23 -4.956770297469021297e-23
2.025000000000000000e+01 -5.511085845396430180e-23 -5.702299939056833336e-23
2.050000000000000000e+01 1.573089230279958208e-23 5.627819945573647935e-24
2.075000000000000000e+01 2.226641130717879276e-23 -4.912881625346839585e-23
2.100000000000000000e+01 9.268065951202777236e-24 3.818292329096571902e-23
2.125000000000000000e+01 4.249976595626839753e-23 -8.514824623464880030e-24
2.150000000000000000e+01 4.290463743114786215e-24 3.019589365485967643e-23
2.175000000000000000e+01 -9.901077568929010671e-24 2.010676131971338804e-23
2.200000000000000000e+01 4.379844979792321927e-23 -1.632587799816174136e-25
2.225000000000000000e+01 1.569929678983611727e-25 1.328517867635011085e-23
2.250000000000000000e+01 -1.191909491113982247e-23 2.627134321556904170e-23
2.275000000000000000e+01 6.678100319349604655e-24 -2.199495550499008072e-23
2.300000000000000000e+01 -1.073810484947307472e-23 3.254319503011662077e-24
2.325000000000000000e+01 -3.942445722739325974e-24 3.006318040919362488e-23
2.350000000000000000e+01 2.647728842276222648e-23 -1.943896677690100993e-23
2.375000000000000000e+01 -4.391577336806611117e-23 1.319482648180233287e-23
2.400000000000000000e+01 1.841095827219728858e-23 -1.037241409794477977e-23
2.425000000000000000e+01 -7.492057683937071568e-24 5.629421470757800716e-24
2.450000000000000000e+01 -2.048569147189725598e-23 -3.193975803146104937e-24
2.475000000000000000e+01 -4.540126823382567169e-24 -3.051756216108373125e-23
2.500000000000000000e+01 -1.998922776690384918e-23 1.135924829894786945e-23
2.525000000000000000e+01 2.447714919553297343e-23 1.730771272869608422e-23
2.550000000000000000e+01 -1.114983951340789558e-23 -1.467618668355423151e-23
2.575000000000000000e+01 1.258775867780237212e-23 2.528292936966549385e-23
2.600000000000000000e+01 1.649310681670221651e-24 -2.541517019255369294e-23
2.625000000000000000e+01 -1.693957103640492637e-23 1.400520418178827633e-23
2.650000000000000000e+01 1.861317132744051332e-23 -1.043637144438735952e-23
2.675000000000000000e+01 -2.601429396854695105e-23 8.752278956839158294e-24
2.700000000000000000e+01 -1.003272748100097808e-23 1.460262093154359846e-23
2.725000000000000000e+01 1.425319930951488544e-23 2.993007295066111244e-24
2.750000000000000000e+01 -5.655531921951227769e-24 -1.009918576174206859e-23
2.775000000000000000e+01 1.092429581750211762e-23 -2.217168620948759175e-23
2.800000000000000000e+01 1.080321078314428777e-23 2.157871195942094944e-24
2.825000000000000000e+01 -1.126701561663548546e-25 1.006504038567760861e-23
2.850000000000000000e+01 -6.672008314259302273e-24 1.004875359187365680e-25
2.875000000000000000e+01 2.824774422617337695e-24 1.460274504411761501e-23
2.900000000000000000e+01 -1.926797312348473102e-23 -7.213532897224692206e-24
2.925000000000000000e+01 -6.721961571721577364e-24 1.507708369401170412e-23
2.950000000000000000e+01 -1.628652770909486152e-23 -1.860653231775720261e-23
2.975000000000000000e+01 4.704553537201435364e-24 2.230432781917550676e-23
3.000000000000000000e+01 1.230666214905734630e-23 -6.753369564910922271e-24
3.025000000000000000e+01 -2.299639654620858578e-23 9.114545196410507654e-25
3.050000000000000000e+01 1.038829144743784148e-23 8.748255410926515963e-24
3.075000000000000000e+01 -1.355520490870841194e-23 9.302447801152916680e-24
3.100000000000000000e+01 4.306013853961493461e-24 1.757425581678369091e-24
3.125000000000000000e+01 -4.112047708479321704e-24 -6.372225089475389733e-24
3.150000000000000000e+01 1.296969699543005904e-23 9.693930871407368780e-24
3.175000000000000000e+01 -1.434240107832415327e-23 -1.206946060497388218e-23
3.200000000000000000e+01 8.099472421424740023e-25 8.704003719327955680e-24
3.225000000000000000e+01 -1.242407096676794934e-24 -1.697261527446607612e-23
3.250000000000000000e+01 -9.249324642197927400e-24 -6.890820280242964630e-24
3.275000000000000000e+01 -1.186789108408594297e-23 -3.821791550331511043e-24
3.300000000000000000e+01 -3.308214854234805383e-24 1.353224763567210137e-23
3.325000000000000000e+01 1.261905214654783053e-24 -1.091427860763687914e-24
3.350000000000000000e+01 -3.552207772063746120e-25 2.972948772824835787e-24
3.375000000000000000e+01 7.949395143780551505e-24 -7.672360356210642553e-24
3.400000000000000000e+01 -9.856126371115170053e-25 3.114592377630982152e-24
3.425000000000000000e+01 4.088524785189778293e-24 1.611451481668465590e-24
3.450000000000000000e+01 -8.064684601030331543e-24 -3.124583638435558383e-23
3.475000000000000000e+01 -7.531929988377040877e-24 4.514935569677167532e-24
3.500000000000000000e+01 -3.976693186749774265e-24 -1.712471092238317467e-23
3.525000000000000000e+01 9.353516629814680926e-24 1.514874415836522904e-23
3.550000000000000000e+01 5.551661365543440363e-25 -1.034628285689334005e-24
3.575000000000000000e+01 1.731541792385445158e-24 -6.700028496663550444e-25
3.600000000000000000e+01 -8.845710432751068640e-25 -1.099781510599686072e-23
3.625000000000000000e+01 -1.390868674094241899e-23 9.089650616911430337e-24
3.650000000000000000e+01 1.176364910066375456e-23 -7.528568992897530105e-25
3.675000000000000000e+01 -2.255698535877878715e-25 1.043674932219767484e-23
3.700000000000000000e+01 9.262183060446592063e-24 -4.951237001048286481e-24
3.725000000000000000e+01 -1.639077855810145501e-23 -4.384713988504392516e-24
3.750000000000000000e+01 4.001942714501773582e-24 -4.799725188392548705e-25
3.775000000000000000e+01 3.706189826918944826e-23 -3.959858812361533626e-24
3.800000000000000000e+01 2.497036448098682376e-24 1.037462773856225192e-24
3.825000000000000000e+01 -8.154208663958440627e-24 2.645728461086224481e-25
3.850000000000000000e+01 9.982012841367743492e-24 9.164023047247822109e-24
3.875000000000000000e+01 -5.413818566806643597e-25 -1.140892252645461334e-23
3.900000000000000000e+01 1.316244135547476028e-23 1.172032057722509187e-23
3.925000000000000000e+01 3.512054129403220432e-24 -1.563484473574068223e-23
3.950000000000000000e+01 -1.271413447925786956e-24 1.651296035095006118e-24
3.975000000000000000e+01 -8.815738362832875853e-24 1.713700636045428135e-24
4.000000000000000000e+01 6.948759512957971178e-24 8.633759182887430565e-24
4.025000000000000000e+01 1.846067824934351825e-23 -1.110740217272777253e-23
4.050000000000000000e+01 -4.905934110098489731e-24 6.213344086301010215e-24
4.075000000000000000e+01 -6.943491670047088042e-24 -1.110343807483462367e-23
4.100000000000000000e+01 -1.034072607190678849e-23 7.993489236913117926e-24
4.125000000000000000e+01 6.613302053629243951e-24 -1.156969353867961295e-23
4.150000000000000000e+01 -5.374692180356836333e-24 9.165774468933997726e-24
4.175000000000000000e+01 -3.074689143171830582e-24 1.539104166627053556e-24
4.200000000000000000e+01 6.624430325176721955e-24 -7.109738509024997028e-24
4.225000000000000000e+01 7.452603578530790548e-24 2.734019099832597999e-24
4.250000000000000000e+01 -7.210695975350263163e-24 9.683820345668744911e-24
4.275000000000000000e+01 9.227355805807527865e-24 -7.723130669552009369e-24
4.300000000000000000e+01 5.687390271666377041e-24 -7.811698442068257042e-24
4.325000000000000000e+01 3.276312790244757447e-24 -3.981895287470319494e-24
4.350000000000000000e+01 -4.375314137833416031e-25 3.995136739333622742e-24
4.375000000000000000e+01 1.011334725531292597e-23 2.654290550734659179e-24
4.400000000000000000e+01 -7.235345797278598206e-24 -9.778520447086492294e-25
4.425000000000000000e+01 2.356816254913069781e-24 8.859786110399718576e-25
4.450000000000000000e+01 -1.091507962010441748e-23 -7.199717367266303921e-24
4.475000000000000000e+01 1.124587609999857337e-23 -8.429623753296784862e-25
4.500000000000000000e+01 -1.418172368619682508e-23 -6.389623906630940662e-24
4.525000000000000000e+01 1.545864047332336168e-24 5.406284432437621442e-24
4.550000000000000000e+01 -3.558506834141980440e-24 -8.322699793981752025e-25
4.575000000000000000e+01 -3.227060757242556097e-24 1.406384262646509394e-24
4.600000000000000000e+01 -4.413472302758980902e-24 -7.008863286936387159e-25
4.625000000000000000e+01 3.393815652429599828e-24 4.824138844024755416e-24
4.650000000000000000e+01 -9.207431956064133109e-24 -9.405224829849781862e-24
4.675000000000000000e+01 1.485444842906192930e-24 1.645289802898001294e-23
4.700000000000000000e+01 -5.041835734906856870e-24 -1.148240475261512320e-23
4.725000000000000000e+01 2.464630575906268911e-24 1.859603817756151423e-23
4.750000000000000000e+01 -8.099828336326249823e-24 -1.198973310294992959e-23
4.775000000000000000e+01 2.187766527881563896e-25 1.475772323216797853e-23
4.800000000000000000e+01 2.399118408873724017e-24 9.777772317417774702e-25
4.825000000000000000e+01 -6.142224517072631501e-24 8.568386703944078649e-24
4.850000000000000000e+01 -5.470081049575518448e-24 -1.103102828706407096e-24
4.875000000000000000e+01 -1.061788700038666406e-23 3.903991079493305139e-24
4.900000000000000000e+01 3.767173346288561179e-25 5.571386330409362246e-24
4.925000000000000000e+01 7.217800067499992921e-24 3.112375573553108014e-25
4.950000000000000000e+01 1.144098216897856664e-23 5.087011036117345772e-24
4.975000000000000000e+01 -3.532249093588575634e-24 1.349184722834505166e-24
5.000000000000000000e+01 2.448176364085606837e-25 -8.094233004493396211e-24
5.025000000000000000e+01 -1.125394627799612457e-23 -5.527516706346553696e-24
5.050000000000000000e+01 1.587893361472530882e-24 5.563551943961975747e-24
5.075000000000000000e+01 -6.553476211682728476e-24 7.423262271728772891e-24
5.100000000000000000e+01 2.817446689163921001e-24 -1.112245251302143048e-23
5.125000000000000000e+01 -1.017860600882800733e-23 9.581726721253105769e-25
5.150000000000000000e+01 1.005452970076071138e-23 1.524792665802933160e-23
5.175000000000000000e+01 -9.835216820927525034e-24 7.772650485730495375e-24
5.200000000000000000e+01 1.004275873197793389e-23 4.812953935089884582e-24
5.225000000000000000e+01 -1.314670565798787408e-24 1.014808609158726928e-23
5.250000000000000000e+01 1.621423537055081776e-23 -5.069069919870092642e-24
5.275000000000000000e+01 -7.195230618411344213e-24 5.135619621693070944e-24
5.300000000000000000e+01 3.278617907806841177e-24 -1.631693799978007034e-24
5.325000000000000000e+01 -3.012361714836754077e-24 3.572098256806360839e-24
5.350000000000000000e+01 7.952682103552724690e-24 3.984958115801569470e-24
5.375000000000000000e+01 -8.844660289395719504e-24 5.240775127194692354e-24
5.400000000000000000e+01 7.466743991658880911e-25 -1.343884492444376270e-23
5.425000000000000000e+01 -6.420607526558969030e-24 7.728258130265656588e-24
5.450000000000000000e+01 7.184673066909840180e-24 -1.380959334960648922e-23
5.475000000000000000e+01 -7.338949622659306451e-24 -8.416264967254311815e-25
5.500000000000000000e+01 3.805376855575401271e-24 -1.845215142951970222e-24
5.525000000000000000e+01 -1.609338139329207429e-24 5.281814616504226266e-24
5.550000000000000000e+01 7.385834926313694232e-24 -1.196721140884193023e-24
5.575000000000000000e+01 -2.864650125280898747e-24 -3.736620367392477753e-24
5.600000000000000000e+01 7.796717934312310399e-24 -3.797288468648678793e-24
5.625000000000000000e+01 -3.270020023533423516e-24 7.278556515016475418e-25
5.650000000000000000e+01 1.143820038349605902e-23 -7.414634801616254245e-24
5.675000000000000000e+01 6.755806176416347829e-26 8.951084767489581720e-24
5.700000000000000000e+01 9.125287469721451211e-24 2.689942467666908552e-25
5.725000000000000000e+01 -8.940606956701823823e-24 6.620506482563937599e-24
5.750000000000000000e+01 6.756838100647768805e-24 -3.642852154182718756e-24
5.775000000000000000e+01 -4.960462477207130851e-24 -7.322141643131407891e-24
5.800000000000000000e+01 7.122858305733226906e-24 1.344949309371381956e-24
5.825000000000000000e+01 -2.179416755145283615e-24 -5.296039933381715764e-24
5.850000000000000000e+01 1.711940741146761112e-24 5.168073701798923503e-24
5.875000000000000000e+01 -6.594477302529172804e-25 -1.172405834969233086e-23
5.900000000000000000e+01 7.831296551957152509e-24 8.113160296333027210e-24
5.925000000000000000e+01 -1.283362880605114902e-23 -3.533400300238829469e-24
5.950000000000000000e+01 5.103922600119450836e-24 4.084154499515201239e-24
5.975000000000000000e+01 6.381202355584030051e-24 8.126068685033033099e-24
6.000000000000000000e+01 2.502890316532720469e-23 1.011031688873904444e-23
6.025000000000000000e+01 -3.234495179971274882e-24 6.229423621596833442e-25
6.050000000000000000e+01 5.245940873261106697e-24 7.984302047741027051e-24
6.075000000000000000e+01 3.534494074133560034e-24 -2.141410080857346985e-25
6.100000000000000000e+01 -2.864630250276209050e-24 3.434164946976845137e-24
6.125000000000000000e+01 1.744203828755347128e-24 1.114171265007202363e-24
6.150000000000000000e+01 4.301078500708087307e-24 3.136033437677920062e-24
6.175000000000000000e+01 3.470450464908019011e-24 -1.294543905854421867e-23
6.200000000000000000e+01 8.509800645813967242e-25 9.025765907420280526e-25
6.225000000000000000e+01 -1.223430289244345795e-23 1.607562094429697056e-24
6.250000000000000000e+01 -1.365127697726097848e-24 -1.254091893667139185e-24
6.275000000000000000e+01 6.147032712130928904e-24 -2.040262455710364974e-24
6.300000000000000000e+01 -1.741824595371430395e-25 9.835329452373943487e-24
6.325000000000000000e+01 -6.333267702284038349e-24 7.795887835147787340e-24
6.350000000000000000e+01 4.752395264483577904e-25 1.462749151929053880e-24
6.375000000000000000e+01 3.420075816613982673e-24 -3.917700367450010746e-25
6.400000000000000000e+01 2.968086217030022325e-24 9.821531105687528441e-24
6.425000000000000000e+01 -5.907315667911670555e-24 -6.382609402428436459e-24
6.450000000000000000e+01 6.297793036428582249e-24 4.085900809935409013e-24
6.475000000000000000e+01 1.138305943120429796e-23 -8.490397376816267304e-24
6.500000000000000000e+01 -4.783291637589386571e-24 1.790300707614818313e-24
6.525000000000000000e+01 -1.252685466280648294e-23 -3.733456920561051554e-24
6.550000000000000000e+01 -7.746609955795299514e-24 2.980391404522327406e-24
6.575000000000000000e+01 -1.037818935184056451e-25 -1.152786994406559012e-23
6.600000000000000000e+01 -3.317002209470374324e-24 8.652643040723765313e-24
6.625000000000000000e+01 7.468567158090564226e-24 -1.296306112231385701e-24
6.650000000000000000e+01 9.402796718845500908e-24 6.821336332113408720e-24
6.675000000000000000e+01 -3.173147294916994335e-24 4.269574788173947295e-24
6.700000000000000000e+01 6.407245512143903346e-24 2.852982849729717138e-24
6.725000000000000000e+01 4.120219125138260852e-24 -5.483402506383513189e-24
6.750000000000000000e+01 8.743427108721773062e-24 -1.110226751403155230e-24
6.775000000000000000e+01 -4.956410185144739383e-25 -9.830094074390079524e-24
6.800000000000000000e+01 1.378132200500078364e-24 1.041080703986349049e-23
6.825000000000000000e+01 -3.107081621002273083e-24 -3.645414281063908476e-24
6.850000000000000000e+01 -1.177795338190575591e-24 8.150831049088497809e-25
6.875000000000000000e+01 5.249966231826340555e-24 -6.400671751629667733e-25
6.900000000000000000e+01 -3.439386138197197279e-24 9.646245726171540087e-24
6.925000000000000000e+01 5.656565739715999680e-24 -3.412699303685815876e-24
6.950000000000000000e+01 -1.190243142415451920e-24 7.918613594948667317e-24
6.975000000000000000e+01 1.110957159366276478e-23 -4.175317847965921915e-24
7.000000000000000000e+01 1.704006539148790217e-24 1.490171885504642616e-23
7.025000000000000000e+01 1.121324772093873944e-25 2.490557628775750854e-25
7.050000000000000000e+01 -2.931984637084147929e-24 5.370906433170424506e-24
7.075000000000000000e+01 -1.579285310510236226e-24 -5.904101090697223239e-24
7.100000000000000000e+01 -1.976450640959406808e-24 2.262430289339040935e-24
7.125000000000000000e+01 -5.513622386360901145e-24 -6.456956471266285596e-24
7.150000000000000000e+01 -1.207912239505202668e-24 -3.612491655426406185e-24
7.175000000000000000e+01 -3.635632610589296860e-24 -3.700029869544510653e-24
7.200000000000000000e+01 2.678829406030406709e-24 4.522874732562921563e-24
7.225000000000000000e+01 -1.977837529671656111e-24 1.474639631114333571e-24
7.250000000000000000e+01 3.820799768561449000e-24 4.980341486503255105e-24
7.275000000000000000e+01 1.703666922280051319e-24 -8.212619763597772133e-24
7.300000000000000000e+01 -4.185577214795333241e-24 2.503340715518570607e-24
7.325000000000000000e+01 1.203946562416818685e-24 -2.593746371777469514e-24
7.350000000000000000e+01 -1.413216897579461484e-24 3.185110684830150910e-26
7.375000000000000000e+01 -1.316529785396714349e-24 -3.786761452378915593e-24
7.400000000000000000e+01 1.293246956514800006e-24 6.900233991990189142e-24
7.425000000000000000e+01 2.043357381462268729e-24 -4.469584172359309151e-24
7.450000000000000000e+01 3.110505837260220850e-24 4.105642067825319084e-24
7.475000000000000000e+01 1.138306393137558432e-24 -8.779074920193194003e-24
7.500000000000000000e+01 -6.604377337496606811e-24 -2.344384101045740813e-24
7.525000000000000000e+01 1.934358832543224702e-24 -2.657524178061452990e-24
7.550000000000000000e+01 -2.098149013755021825e-24 9.171980115270920991e-24
7.575000000000000000e+01 3.830863268185145004e-24 1.472926200646448891e-24
7.600000000000000000e+01 -1.060615517016007745e-24 9.896119459996536965e-24
7.625000000000000000e+01 -5.923186022940158329e-25 -1.099176422847759408e-24
7.650000000000000000e+01 1.451223968312900039e-24 -1.621396158800495007e-24
7.675000000000000000e+01 -5.359885215474018408e-24 -8.178644130772307023e-24
7.700000000000000000e+01 -1.522284496249848369e-24 3.982736221636141949e-24
7.725000000000000000e+01 6.368788788622703531e-24 -4.153402359075611821e-24
7.750000000000000000e+01 5.405904523052474588e-24 -2.692461311202115943e-24
7.775000000000000000e+01 2.962678820182107217e-24 -6.541260613417263449e-25
7.800000000000000000e+01 3.224730105735932071e-24 -1.061480666871138646e-24
7.825000000000000000e+01 -3.227649292439691453e-24 1.982484756448504988e-25
7.850000000000000000e+01 -1.410494149574282333e-24 1.448019995746005510e-24
7.875000000000000000e+01 1.779217204865527960e-24 -6.308270994292878237e-25
7.900000000000000000e+01 -5.694681749370214323e-24 4.556463619312384955e-24
7.925000000000000000e+01 -1.660158728537240662e-24 3.682710259117234046e-25
7.950000000000000000e+01 5.255669349940066779e-25 3.634424425757994623e-24
7.975000000000000000e+01 9.822776372815671913e-24 -7.137484680905300938e-24
8.000000000000000000e+01 3.370655642411788455e-24 -2.408728142543035438e-24
8.025000000000000000e+01 3.500556816452633441e-24 -7.010805043849292429e-24
8.050000000000000000e+01 2.365100032506187553e-24 3.507616937953297870e-24
8.075000000000000000e+01 6.448291534171719473e-24 -4.948625503872984803e-24
8.100000000000000000e+01 -1.883350851763937013e-24 1.969108896540882252e-24
8.125000000000000000e+01 1.438400736439176805e-24 1.725093926042033061e-24
8.150000000000000000e+01 -4.165714252143660575e-25 6.852922338391330956e-24
8.175000000000000000e+01 6.314223952547684458e-24 -1.085101817604573137e-23
8.200000000000000000e+01 -1.308718899851816895e-24 6.867270919846939911e-24
8.225000000000000000e+01 4.018788133833184346e-25 4.335297335734953815e-24
8.250000000000000000e+01 -5.377751062941297696e-24 2.692759072528177150e-24
8.275000000000000000e+01 1.879503544387565013e-25 -5.660489679607629395e-24
8.300000000000000000e+01 2.439431346727187499e-24 1.812157091652630870e-24
8.325000000000000000e+01 -2.534386311225901623e-24 -1.408308361905240224e-24
8.350000000000000000e+01 4.964200873507156628e-24 6.752517077410465338e-24
8.375000000000000000e+01 7.277092139569648450e-25 -9.044223701293316567e-24
8.400000000000000000e+01 -9.992862124392763228e-25 7.047901331310387613e-24
8.425000000000000000e+01 -6.203120884261037153e-24 -1.982211953230662765e-24
8.450000000000000000e+01 -6.042214892394185293e-25 1.243849295016539930e-24
8.475000000000000000e+01 7.265663706409299594e-24 -4.460822053819930804e-24
8.500000000000000000e+01 9.773467894597014232e-25 5.163673076974033825e-24
8.525000000000000000e+01 5.517419781612976395e-24 -3.732925124359171676e-24
8.550000000000000000e+01 -3.722411159720096651e-24 2.227277393171856883e-24
8.575000000000000000e+01 -7.089789803745236895e-24 -7.588032788372568778e-25
8.600000000000000000e+01 -1.869149217651231717e-24 2.824408931606236402e-24
8.625000000000000000e+01 -1.912411532286429623e-25 -5.806070874947911670e-24
8.650000000000000000e+01 -4.660916035881952365e-24 8.204132495425761574e-24
8.675000000000000000e+01 -2.757870173623258015e-24 -8.606052852070553400e-24
8.700000000000000000e+01 -5.921255298812837963e-24 1.711474811953244931e-24
8.725000000000000000e+01 4.007237734515479236e-24 -1.651550528086913213e-24
8.750000000000000000e+01 5.153812818318978193e-24 8.695691647476611660e-25
8.775000000000000000e+01 4.320752067630452028e-24 1.511591325388385413e-24
8.800000000000000000e+01 -3.066527799283869886e-24 4.681379373452642189e-24
8.825000000000000000e+01 3.057829043985017633e-24 -9.395985467087389657e-24
8.850000000000000000e+01 5.436340141075393732e-24 -1.228624517675170389e-24
8.875000000000000000e+01 4.654233123689287644e-25 1.243186928052169740e-24
8.900000000000000000e+01 -4.697602699443728265e-24 4.467847441490370801e-25
8.925000000000000000e+01 -1.322144678138924224e-24 -6.076936663268587614e-24
8.950000000000000000e+01 -6.507459263635417754e-24 -1.869557683873529886e-24
8.975000000000000000e+01 -1.186606986710385537e-24 -3.844213450656161746e-24
9.000000000000000000e+01 1.609850483640303871e-24 8.120245701572814239e-25
9.025000000000000000e+01 -6.348603432393793688e-24 -5.032487234622508146e-24
9.050000000000000000e+01 6.727304627367672391e-24 3.582426185407183084e-24
9.075000000000000000e+01 4.850034444041968755e-24 2.595953788538180323e-24
9.100000000000000000e+01 4.643850633583375528e-24 1.601591672272743671e-24
9.125000000000000000e+01 4.023836443239430893e-24 -6.058505917949040501e-24
9.150000000000000000e+01 -5.978336281656251534e-24 3.137073361310509707e-24
9.175000000000000000e+01 -1.517401789506539042e-24 -1.285034361421739430e-24
9.200000000000000000e+01 2.493781155853822628e-24 3.274175251425824178e-24
9.225000000000000000e+01 -3.185525687886825048e-24 -1.215578230929555616e-24
9.250000000000000000e+01 -2.817550287360896678e-24 6.306369029524206070e-24
9.275000000000000000e+01 3.023666639765434806e-24 -1.993621493508692161e-24
9.300000000000000000e+01 -5.441740297690902242e-27 1.102864822361374186e-25
9.325000000000000000e+01 -6.690290816038596475e-24 -3.124131602573088278e-24
9.350000000000000000e+01 9.262088241776760366e-25 5.407308204137547466e-25
9.375000000000000000e+01 4.352210611985419769e-24 -4.916304248109309372e-24
9.400000000000000000e+01 -3.661364908527737893e-24 1.481860986198512621e-23
9.425000000000000000e+01 -3.026436121893443027e-24 6.219246731558722532e-24
9.450000000000000000e+01 -3.837346375628390996e-24 5.369621632249196259e-24
